t,x,x_dot,x_ddot,theta,theta_dot,theta_ddot,F,M_true,m_true,l_true,b_true,c_true,g
6.160000e-01,1.066946e+00,2.725350e+00,1.981605e+00,4.089422e+00,2.601788e-01,-1.100811e+01,4.053461e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.210000e-01,1.080597e+00,2.735208e+00,1.961459e+00,4.090585e+00,2.050675e-01,-1.103601e+01,4.025477e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.260000e-01,1.094297e+00,2.744964e+00,1.940511e+00,4.091473e+00,1.498231e-01,-1.106133e+01,3.997516e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.310000e-01,1.108046e+00,2.754612e+00,1.918748e+00,4.092083e+00,9.445840e-02,-1.108411e+01,3.969584e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.360000e-01,1.121843e+00,2.764150e+00,1.896161e+00,4.092417e+00,3.898616e-02,-1.110437e+01,3.941684e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.410000e-01,1.135679e+00,2.758008e+00,-1.146158e+01,4.092465e+00,-3.116485e-02,-2.361577e+01,-1.207216e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.460000e-01,1.149326e+00,2.700774e+00,-1.143311e+01,4.092014e+00,-1.491545e-01,-2.358148e+01,-1.203975e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.510000e-01,1.162687e+00,2.643668e+00,-1.140997e+01,4.090974e+00,-2.669936e-01,-2.355556e+01,-1.200706e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.560000e-01,1.175763e+00,2.586665e+00,-1.139210e+01,4.089344e+00,-3.847238e-01,-2.353787e+01,-1.197407e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.610000e-01,1.188554e+00,2.529738e+00,-1.137942e+01,4.087126e+00,-5.023858e-01,-2.352826e+01,-1.194074e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.660000e-01,1.201060e+00,2.472862e+00,-1.137187e+01,4.084320e+00,-6.200196e-01,-2.352659e+01,-1.190706e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.710000e-01,1.213282e+00,2.416011e+00,-1.136939e+01,4.080926e+00,-7.376646e-01,-2.353270e+01,-1.187301e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.760000e-01,1.225220e+00,2.359160e+00,-1.137190e+01,4.076944e+00,-8.553594e-01,-2.354646e+01,-1.183855e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.810000e-01,1.236874e+00,2.302284e+00,-1.137931e+01,4.072372e+00,-9.731417e-01,-2.356769e+01,-1.180368e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.860000e-01,1.248243e+00,2.245359e+00,-1.139156e+01,4.067212e+00,-1.091048e+00,-2.359623e+01,-1.176836e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.910000e-01,1.259327e+00,2.188361e+00,-1.140854e+01,4.061462e+00,-1.209116e+00,-2.363190e+01,-1.173258e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
6.960000e-01,1.270126e+00,2.131266e+00,-1.143016e+01,4.055121e+00,-1.327379e+00,-2.367450e+01,-1.169632e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.010000e-01,1.280640e+00,2.074051e+00,-1.145631e+01,4.048188e+00,-1.445872e+00,-2.372382e+01,-1.165954e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.060000e-01,1.290867e+00,2.016695e+00,-1.148687e+01,4.040661e+00,-1.564628e+00,-2.377962e+01,-1.162224e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.110000e-01,1.300806e+00,1.959176e+00,-1.152172e+01,4.032541e+00,-1.683679e+00,-2.384164e+01,-1.158439e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.160000e-01,1.310458e+00,1.901471e+00,-1.156069e+01,4.023824e+00,-1.803054e+00,-2.390959e+01,-1.154597e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.210000e-01,1.319821e+00,1.843562e+00,-1.160364e+01,4.014510e+00,-1.922784e+00,-2.398313e+01,-1.150695e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.260000e-01,1.328893e+00,1.785429e+00,-1.165036e+01,4.004596e+00,-2.042894e+00,-2.406189e+01,-1.146734e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.310000e-01,1.337675e+00,1.727052e+00,-1.170067e+01,3.994080e+00,-2.163411e+00,-2.414546e+01,-1.142709e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.360000e-01,1.346163e+00,1.668416e+00,-1.175432e+01,3.982961e+00,-2.284356e+00,-2.423334e+01,-1.138620e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.410000e-01,1.354358e+00,1.609504e+00,-1.181105e+01,3.971236e+00,-2.405751e+00,-2.432500e+01,-1.134466e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.460000e-01,1.362258e+00,1.550301e+00,-1.187057e+01,3.958902e+00,-2.527612e+00,-2.441983e+01,-1.130243e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.510000e-01,1.369861e+00,1.490794e+00,-1.193256e+01,3.945959e+00,-2.649953e+00,-2.451711e+01,-1.125952e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.560000e-01,1.377165e+00,1.430972e+00,-1.199664e+01,3.932402e+00,-2.772785e+00,-2.461605e+01,-1.121591e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.610000e-01,1.384170e+00,1.370825e+00,-1.206239e+01,3.918230e+00,-2.896115e+00,-2.471576e+01,-1.117158e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.660000e-01,1.390873e+00,1.310346e+00,-1.212936e+01,3.903440e+00,-3.019943e+00,-2.481520e+01,-1.112653e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.710000e-01,1.397273e+00,1.249530e+00,-1.219703e+01,3.888030e+00,-3.144265e+00,-2.491324e+01,-1.108076e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.760000e-01,1.403368e+00,1.188376e+00,-1.226481e+01,3.871997e+00,-3.269070e+00,-2.500855e+01,-1.103425e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.810000e-01,1.409156e+00,1.126883e+00,-1.233207e+01,3.855338e+00,-3.394343e+00,-2.509970e+01,-1.098701e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.860000e-01,1.414636e+00,1.065057e+00,-1.239809e+01,3.838053e+00,-3.520058e+00,-2.518504e+01,-1.093904e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.910000e-01,1.419806e+00,1.002906e+00,-1.246210e+01,3.820137e+00,-3.646181e+00,-2.526274e+01,-1.089034e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
7.960000e-01,1.424665e+00,9.404409e-01,-1.252321e+01,3.801590e+00,-3.772669e+00,-2.533078e+01,-1.084093e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.010000e-01,1.429210e+00,8.776799e-01,-1.258048e+01,3.782410e+00,-3.899469e+00,-2.538690e+01,-1.079081e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.060000e-01,1.433441e+00,8.146442e-01,-1.263288e+01,3.762595e+00,-4.026514e+00,-2.542862e+01,-1.074000e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.110000e-01,1.437356e+00,7.513611e-01,-1.267927e+01,3.742144e+00,-4.153726e+00,-2.545321e+01,-1.068852e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.160000e-01,1.440954e+00,6.878636e-01,-1.271842e+01,3.721058e+00,-4.281013e+00,-2.545770e+01,-1.063641e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.210000e-01,1.444234e+00,6.241911e-01,-1.274903e+01,3.699334e+00,-4.408264e+00,-2.543886e+01,-1.058370e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.260000e-01,1.447196e+00,5.603899e-01,-1.276968e+01,3.676975e+00,-4.535357e+00,-2.539322e+01,-1.053043e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.310000e-01,1.449838e+00,4.965134e-01,-1.277888e+01,3.653981e+00,-4.662146e+00,-2.531705e+01,-1.047664e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.360000e-01,1.452161e+00,4.326228e-01,-1.277508e+01,3.630355e+00,-4.788470e+00,-2.520642e+01,-1.042239e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.410000e-01,1.454165e+00,3.687870e-01,-1.275663e+01,3.606098e+00,-4.914146e+00,-2.505720e+01,-1.036774e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.460000e-01,1.455849e+00,3.050837e-01,-1.272185e+01,3.581215e+00,-5.038970e+00,-2.486510e+01,-1.031276e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.510000e-01,1.457216e+00,2.415986e-01,-1.266904e+01,3.555710e+00,-5.162718e+00,-2.462573e+01,-1.025754e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.560000e-01,1.458266e+00,1.784262e-01,-1.259649e+01,3.529590e+00,-5.285141e+00,-2.433467e+01,-1.020216e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.610000e-01,1.459001e+00,1.156694e-01,-1.250252e+01,3.502861e+00,-5.405971e+00,-2.398756e+01,-1.014670e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.660000e-01,1.459423e+00,5.343930e-02,-1.238553e+01,3.475533e+00,-5.524916e+00,-2.358016e+01,-1.009129e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.710000e-01,1.459536e+00,-8.145094e-03,-1.224402e+01,3.447616e+00,-5.641666e+00,-2.310853e+01,-1.003602e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.760000e-01,1.459343e+00,-6.895784e-02,-1.207667e+01,3.419121e+00,-5.755889e+00,-2.256909e+01,-9.981018e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.810000e-01,1.458848e+00,-1.288668e-01,-1.188234e+01,3.390061e+00,-5.867239e+00,-2.195883e+01,-9.926407e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.860000e-01,1.458056e+00,-1.877349e-01,-1.166020e+01,3.360454e+00,-5.975355e+00,-2.127536e+01,-9.872317e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.910000e-01,1.456973e+00,-2.454216e-01,-1.140972e+01,3.330314e+00,-6.079868e+00,-2.051717e+01,-9.818882e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
8.960000e-01,1.455604e+00,-3.017846e-01,-1.113073e+01,3.299661e+00,-6.180401e+00,-1.968369e+01,-9.766240e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.010000e-01,1.453957e+00,-3.566818e-01,-1.082350e+01,3.268517e+00,-6.276580e+00,-1.877544e+01,-9.714527e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.060000e-01,1.452040e+00,-4.099737e-01,-1.048875e+01,3.236904e+00,-6.368034e+00,-1.779414e+01,-9.663880e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.110000e-01,1.449860e+00,-4.615254e-01,-1.012770e+01,3.204845e+00,-6.454404e+00,-1.674278e+01,-9.614432e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.160000e-01,1.447428e+00,-5.112096e-01,-9.742031e+00,3.172369e+00,-6.535352e+00,-1.562568e+01,-9.566310e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.210000e-01,1.444752e+00,-5.589084e-01,-9.333957e+00,3.139501e+00,-6.610561e+00,-1.444841e+01,-9.519635e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.260000e-01,1.441842e+00,-6.045162e-01,-8.906140e+00,3.106273e+00,-6.679747e+00,-1.321781e+01,-9.474515e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.310000e-01,1.438710e+00,-6.479420e-01,-8.461675e+00,3.072714e+00,-6.742663e+00,-1.194184e+01,-9.431046e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.360000e-01,1.435367e+00,-6.891110e-01,-8.004030e+00,3.038857e+00,-6.799105e+00,-1.062939e+01,-9.389313e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.410000e-01,1.431823e+00,-7.279666e-01,-7.536962e+00,3.004734e+00,-6.848912e+00,-9.290119e+00,-9.349382e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.460000e-01,1.428091e+00,-7.644715e-01,-7.064437e+00,2.970379e+00,-6.891978e+00,-7.934194e+00,-9.311303e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.510000e-01,1.424182e+00,-7.986086e-01,-6.590526e+00,2.935826e+00,-6.928244e+00,-6.572020e+00,-9.275107e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.560000e-01,1.420109e+00,-8.303813e-01,-6.119311e+00,2.901108e+00,-6.957705e+00,-5.213974e+00,-9.240809e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.610000e-01,1.415882e+00,-8.598129e-01,-5.654776e+00,2.866260e+00,-6.980407e+00,-3.870133e+00,-9.208404e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.660000e-01,1.411514e+00,-8.869465e-01,-5.200725e+00,2.831315e+00,-6.996446e+00,-2.550023e+00,-9.177868e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.710000e-01,1.407017e+00,-9.118435e-01,-4.760686e+00,2.796307e+00,-7.005962e+00,-1.262401e+00,-9.149164e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.760000e-01,1.402400e+00,-9.345821e-01,-4.337854e+00,2.761266e+00,-7.009137e+00,-1.507532e-02,-9.122236e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.810000e-01,1.397674e+00,-9.552554e-01,-3.935028e+00,2.726225e+00,-7.006191e+00,1.185229e+00,-9.097014e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.860000e-01,1.392850e+00,-9.739697e-01,-3.554582e+00,2.691214e+00,-6.997373e+00,2.332954e+00,-9.073418e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.910000e-01,1.387938e+00,-9.908418e-01,-3.198442e+00,2.656261e+00,-6.982956e+00,3.423748e+00,-9.051355e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
9.960000e-01,1.382945e+00,-1.005997e+00,-2.868087e+00,2.621393e+00,-6.963235e+00,4.454455e+00,-9.030725e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.001000e+00,1.377880e+00,-1.019567e+00,-2.564559e+00,2.586637e+00,-6.938515e+00,5.423071e+00,-9.011422e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.006000e+00,1.372751e+00,-1.031688e+00,-2.288487e+00,2.552016e+00,-6.909110e+00,6.328665e+00,-8.993332e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.011000e+00,1.367565e+00,-1.042498e+00,-2.040121e+00,2.517553e+00,-6.875334e+00,7.171280e+00,-8.976343e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.016000e+00,1.362328e+00,-1.052136e+00,-1.819373e+00,2.483269e+00,-6.837501e+00,7.951810e+00,-8.960338e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.021000e+00,1.357046e+00,-1.060738e+00,-1.625856e+00,2.449184e+00,-6.795917e+00,8.671880e+00,-8.945200e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.026000e+00,1.351723e+00,-1.068439e+00,-1.458932e+00,2.415316e+00,-6.750879e+00,9.333716e+00,-8.930817e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.031000e+00,1.346363e+00,-1.075370e+00,-1.317758e+00,2.381681e+00,-6.702672e+00,9.940020e+00,-8.917075e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.036000e+00,1.340970e+00,-1.081657e+00,-1.201324e+00,2.348294e+00,-6.651566e+00,1.049385e+01,-8.903866e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.041000e+00,1.335547e+00,-1.087422e+00,-1.108497e+00,2.315170e+00,-6.597815e+00,1.099852e+01,-8.891086e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.046000e+00,1.330096e+00,-1.092780e+00,-1.038053e+00,2.282320e+00,-6.541657e+00,1.145749e+01,-8.878633e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.051000e+00,1.324620e+00,-1.097838e+00,-9.887126e-01,2.249757e+00,-6.483311e+00,1.187430e+01,-8.866413e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.056000e+00,1.319118e+00,-1.102700e+00,-9.591635e-01,2.217490e+00,-6.422978e+00,1.225249e+01,-8.854336e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.061000e+00,1.313593e+00,-1.107461e+00,-9.480859e-01,2.185530e+00,-6.360844e+00,1.259554e+01,-8.842316e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.066000e+00,1.308044e+00,-1.112209e+00,-9.541708e-01,2.153884e+00,-6.297076e+00,1.290684e+01,-8.830273e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.071000e+00,1.302471e+00,-1.117029e+00,-9.761341e-01,2.122562e+00,-6.231824e+00,1.318962e+01,-8.818133e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.076000e+00,1.296873e+00,-1.121995e+00,-1.012729e+00,2.091568e+00,-6.165222e+00,1.344697e+01,-8.805827e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.081000e+00,1.291250e+00,-1.127178e+00,-1.062752e+00,2.060911e+00,-6.097391e+00,1.368178e+01,-8.793290e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.086000e+00,1.285601e+00,-1.132643e+00,-1.125053e+00,2.030596e+00,-6.028437e+00,1.389676e+01,-8.780463e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.091000e+00,1.279923e+00,-1.138448e+00,-1.198536e+00,2.000629e+00,-5.958453e+00,1.409441e+01,-8.767290e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.096000e+00,1.274216e+00,-1.144645e+00,-1.282161e+00,1.971013e+00,-5.887518e+00,1.427703e+01,-8.753721e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.101000e+00,1.268476e+00,-1.151284e+00,-1.374946e+00,1.941755e+00,-5.815704e+00,1.444672e+01,-8.739711e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.106000e+00,1.262702e+00,-1.158408e+00,-1.475965e+00,1.912858e+00,-5.743069e+00,1.460539e+01,-8.725215e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.111000e+00,1.256891e+00,-1.166056e+00,-1.584349e+00,1.884326e+00,-5.669665e+00,1.475476e+01,-8.710197e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.116000e+00,1.251041e+00,-1.174263e+00,-1.699282e+00,1.856162e+00,-5.595535e+00,1.489636e+01,-8.694620e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.121000e+00,1.245148e+00,-1.183059e+00,-1.819997e+00,1.828371e+00,-5.520713e+00,1.503156e+01,-8.678454e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.126000e+00,1.239209e+00,-1.192471e+00,-1.945778e+00,1.800956e+00,-5.445228e+00,1.516156e+01,-8.661669e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.131000e+00,1.233222e+00,-1.202524e+00,-2.075951e+00,1.773920e+00,-5.369104e+00,1.528742e+01,-8.644239e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.136000e+00,1.227183e+00,-1.213237e+00,-2.209887e+00,1.747266e+00,-5.292359e+00,1.541004e+01,-8.626143e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.141000e+00,1.221088e+00,-1.224628e+00,-2.346994e+00,1.720998e+00,-5.215008e+00,1.553021e+01,-8.607358e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.146000e+00,1.214935e+00,-1.236711e+00,-2.486718e+00,1.695117e+00,-5.137060e+00,1.564858e+01,-8.587869e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.151000e+00,1.208720e+00,-1.249499e+00,-2.628538e+00,1.669628e+00,-5.058524e+00,1.576570e+01,-8.567659e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.156000e+00,1.202439e+00,-1.262999e+00,-2.771963e+00,1.644533e+00,-4.979404e+00,1.588200e+01,-8.546715e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.161000e+00,1.196089e+00,-1.277220e+00,-2.916531e+00,1.619835e+00,-4.899705e+00,1.599785e+01,-8.525026e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.166000e+00,1.189666e+00,-1.292166e+00,-3.061806e+00,1.595537e+00,-4.819426e+00,1.611349e+01,-8.502583e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.171000e+00,1.183166e+00,-1.307839e+00,-3.207378e+00,1.571642e+00,-4.738570e+00,1.622911e+01,-8.479378e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.176000e+00,1.176730e+00,-1.264858e+00,8.911896e+00,1.548150e+00,-4.658220e+00,1.589698e+01,7.490951e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.181000e+00,1.170516e+00,-1.220761e+00,8.728102e+00,1.525057e+00,-4.579584e+00,1.555947e+01,7.459962e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.186000e+00,1.164520e+00,-1.177567e+00,8.550387e+00,1.502352e+00,-4.502607e+00,1.523280e+01,7.429482e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.191000e+00,1.158739e+00,-1.135247e+00,8.378615e+00,1.480028e+00,-4.427239e+00,1.491640e+01,7.399488e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.196000e+00,1.153167e+00,-1.093771e+00,8.212649e+00,1.458077e+00,-4.353427e+00,1.460973e+01,7.369961e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.201000e+00,1.147800e+00,-1.053111e+00,8.052346e+00,1.436491e+00,-4.281126e+00,1.431226e+01,7.340880e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.206000e+00,1.142634e+00,-1.013239e+00,7.897565e+00,1.415263e+00,-4.210290e+00,1.402348e+01,7.312227e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.211000e+00,1.137666e+00,-9.741264e-01,7.748162e+00,1.394386e+00,-4.140877e+00,1.374290e+01,7.283981e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
